sensor_strategy,patch_id,block_id,year,vegetation_type,validation_confidence,validation_status,built_fraction_1000m,crop_context_1000m,n_observations,summer_observations,max_active_season_gap_days,temporal_qc_pass,include_confirmatory,peak_NDVI,summer_NDVI
C_platform_aware,C12_10_grass_E1,C12_10,2019,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,25,5,31.0,True,False,0.43202357994389906,0.3515947492928928
C_platform_aware,C12_10_grass_E1,C12_10,2020,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,27,4,45.0,True,False,0.5590642370751703,0.5669006598711068
C_platform_aware,C12_10_grass_E1,C12_10,2021,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,27,5,40.0,True,False,0.5389928754236702,0.4595934556271691
C_platform_aware,C12_10_grass_E1,C12_10,2022,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,30,4,60.0,False,False,0.5108353276179706,0.4872738097515254
C_platform_aware,C12_10_grass_E1,C12_10,2023,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,23,2,43.0,False,False,0.5435254400771643,0.49894431481851975
C_platform_aware,C12_10_grass_E1,C12_10,2024,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,19,2,63.0,False,False,0.49743515118489573,0.4680148239402515
C_platform_aware,C12_10_grass_E1,C12_10,2025,grass,HIGH,MIXED / UNRELIABLE,0.5904687090861482,0.0523697302958889,32,4,32.0,True,False,0.5449080441335432,0.4838654915150393
C_platform_aware,C14_08_tree_E1,C14_08,2017,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,23,5,37.0,True,False,0.7141859005930413,0.6463481603514551
C_platform_aware,C14_08_tree_E1,C14_08,2018,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,29,6,23.0,True,False,0.7638882810250504,0.7132436171811514
C_platform_aware,C14_08_tree_E1,C14_08,2019,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,29,7,31.0,True,False,0.7215192378470022,0.6175587373891526
C_platform_aware,C14_08_tree_E1,C14_08,2020,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,29,4,33.0,True,False,0.6928803234618475,0.6616600251594145
C_platform_aware,C14_08_tree_E1,C14_08,2021,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,27,6,35.0,True,False,0.7115544432773722,0.6389249525144352
C_platform_aware,C14_08_tree_E1,C14_08,2022,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,32,5,27.0,True,False,0.7324978169759083,0.6601671309192201
C_platform_aware,C14_08_tree_E1,C14_08,2023,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,27,5,28.0,True,False,0.6946419395030495,0.6304605241706364
C_platform_aware,C14_08_tree_E1,C14_08,2024,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,24,3,55.0,False,False,0.6793974199473876,0.5534400646552451
C_platform_aware,C14_08_tree_E1,C14_08,2025,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.6334118879287771,0.0371825085100811,36,4,32.0,True,False,0.7035674781679393,0.660193166703679
C_platform_aware,C14_08_grass_E1,C14_08,2017,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,26,5,45.0,True,False,0.35713856134295435,0.2852037169406718
C_platform_aware,C14_08_grass_E1,C14_08,2018,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,28,4,27.0,True,False,0.38908597181525806,0.32496215840288
C_platform_aware,C14_08_grass_E1,C14_08,2019,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,26,6,33.0,True,False,0.37017093945019175,0.3024430483678184
C_platform_aware,C14_08_grass_E1,C14_08,2020,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,27,3,45.0,True,False,0.34794882656951626,0.2873563218390804
C_platform_aware,C14_08_grass_E1,C14_08,2021,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,26,3,45.0,True,False,0.3483782772724169,0.3085465958474168
C_platform_aware,C14_08_grass_E1,C14_08,2022,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,30,5,27.0,True,False,0.3703904139055416,0.3218283582089552
C_platform_aware,C14_08_grass_E1,C14_08,2023,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,27,4,38.0,True,False,0.3186160088051944,0.22844967335268834
C_platform_aware,C14_08_grass_E1,C14_08,2024,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,25,4,59.0,False,False,0.3695873957031763,0.254447437660519
C_platform_aware,C14_08_grass_E1,C14_08,2025,grass,HIGH,MAJOR LAND-COVER CHANGE,0.755695208169678,0.0222571353757528,34,4,32.0,True,False,0.5223096663815228,0.3861512257590139
C_platform_aware,C15_06_tree_E1,C15_06,2017,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,14,4,85.0,False,False,0.6118676334143953,0.46135510529818763
C_platform_aware,C15_06_tree_E1,C15_06,2018,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,12,2,63.0,False,False,0.6079738827208552,0.6108053973849801
C_platform_aware,C15_06_tree_E1,C15_06,2019,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,18,5,35.0,True,True,0.6489052604513111,0.6327417544532806
C_platform_aware,C15_06_tree_E1,C15_06,2020,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,13,2,55.0,False,False,0.7203337607566366,0.5692313858216975
C_platform_aware,C15_06_tree_E1,C15_06,2021,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,14,1,70.0,False,False,0.7591502190399925,0.7558528428093645
C_platform_aware,C15_06_tree_E1,C15_06,2022,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,20,2,37.0,False,False,0.7348594989617168,0.7003806020418903
C_platform_aware,C15_06_tree_E1,C15_06,2023,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,21,2,68.0,False,False,0.7980852915578764,0.6970262385191947
C_platform_aware,C15_06_tree_E1,C15_06,2024,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,12,4,76.0,False,False,0.7550323524172748,0.7328885149598907
C_platform_aware,C15_06_tree_E1,C15_06,2025,tree,HIGH,PERSISTENT TREE,0.4697564807541241,0.0905996334118879,25,4,32.0,True,True,0.7591305852701831,0.6779302988165794
C_platform_aware,C15_06_grass_E1,C15_06,2017,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,14,3,55.0,False,False,0.6946973201339794,0.6200633052262012
C_platform_aware,C15_06_grass_E1,C15_06,2018,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,12,2,64.0,False,False,0.7222402787402384,0.6256051830690046
C_platform_aware,C15_06_grass_E1,C15_06,2019,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,18,4,31.0,True,True,0.7608830658205452,0.6603550534455367
C_platform_aware,C15_06_grass_E1,C15_06,2020,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,13,2,55.0,False,False,0.7967497871959633,0.5358923270964684
C_platform_aware,C15_06_grass_E1,C15_06,2021,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,17,2,44.0,False,False,0.7846393951391462,0.7046664133013236
C_platform_aware,C15_06_grass_E1,C15_06,2022,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,18,2,48.0,False,False,0.737002271272631,0.6858910786652868
C_platform_aware,C15_06_grass_E1,C15_06,2023,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,23,3,63.0,False,False,0.7806225168901486,0.6913071385303
C_platform_aware,C15_06_grass_E1,C15_06,2024,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,16,3,48.0,False,False,0.7217388752021433,0.7054778278396965
C_platform_aware,C15_06_grass_E1,C15_06,2025,grass,HIGH,PERSISTENT GRASS,0.2901283058392249,0.1175700445142707,27,4,32.0,True,True,0.7648587865141772,0.707884749261633
C_platform_aware,C15_12_tree_E1,C15_12,2017,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,27,6,45.0,True,False,0.7468202968799006,0.7185323627520529
C_platform_aware,C15_12_tree_E1,C15_12,2018,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,28,7,52.0,False,False,0.7823518090774011,0.6939890710382515
C_platform_aware,C15_12_tree_E1,C15_12,2019,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,26,7,31.0,True,False,0.7738299205582573,0.726374260657484
C_platform_aware,C15_12_tree_E1,C15_12,2020,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,27,4,37.0,True,False,0.8162158604848407,0.7632942199862764
C_platform_aware,C15_12_tree_E1,C15_12,2021,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,25,4,41.0,True,False,0.7882684124386252,0.7711346314728431
C_platform_aware,C15_12_tree_E1,C15_12,2022,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,29,4,40.0,True,False,0.7830398542759655,0.7786303699505628
C_platform_aware,C15_12_tree_E1,C15_12,2023,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,29,4,38.0,True,False,0.7838832662486621,0.7901924961059859
C_platform_aware,C15_12_tree_E1,C15_12,2024,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,30,6,35.0,True,False,0.7602196076555509,0.755281824559584
C_platform_aware,C15_12_tree_E1,C15_12,2025,tree,HIGH,MIXED / UNRELIABLE,0.2579209217072532,0.2767740246137732,35,6,20.0,True,False,0.7673566634717272,0.6937002188221136
C_platform_aware,C15_12_grass_E1,C15_12,2017,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,25,4,45.0,True,False,0.6737321881975258,0.6453134012619056
C_platform_aware,C15_12_grass_E1,C15_12,2018,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,27,6,30.0,True,False,0.6649457505885893,0.5948753195811298
C_platform_aware,C15_12_grass_E1,C15_12,2019,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,26,7,31.0,True,False,0.687092303114492,0.5913375209610213
C_platform_aware,C15_12_grass_E1,C15_12,2020,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,26,4,45.0,True,False,0.5998081333728653,0.4664500871068127
C_platform_aware,C15_12_grass_E1,C15_12,2021,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,28,5,40.0,True,False,0.5826676623045722,0.4390640233994149
C_platform_aware,C15_12_grass_E1,C15_12,2022,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,30,5,37.0,True,False,0.7147231726610127,0.5632567229045261
C_platform_aware,C15_12_grass_E1,C15_12,2023,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,29,4,38.0,True,False,0.7518089895585358,0.44323143515595065
C_platform_aware,C15_12_grass_E1,C15_12,2024,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,31,6,35.0,True,False,0.7005674378000873,0.6157809225500057
C_platform_aware,C15_12_grass_E1,C15_12,2025,grass,LOW,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.1039539146373396,0.2382822728462948,35,5,18.0,True,False,0.7229157158709493,0.6859504132231405
C_platform_aware,C16_07_tree_E1,C16_07,2017,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,13,3,45.0,False,False,0.6019533262285887,0.4157005631003643
C_platform_aware,C16_07_tree_E1,C16_07,2018,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,9,1,67.0,False,False,0.611585983344809,0.5431560646482153
C_platform_aware,C16_07_tree_E1,C16_07,2019,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,16,3,50.0,False,False,0.6056437169991423,0.5796506709078416
C_platform_aware,C16_07_tree_E1,C16_07,2020,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,13,1,70.0,False,False,0.5870677641692861,0.4329290938322245
C_platform_aware,C16_07_tree_E1,C16_07,2021,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,17,2,44.0,False,False,0.4880466910672022,0.4348558827455581
C_platform_aware,C16_07_tree_E1,C16_07,2022,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,20,2,37.0,False,False,0.4460023713387189,0.2722510198408779
C_platform_aware,C16_07_tree_E1,C16_07,2023,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,22,3,53.0,False,False,0.6070668797680117,0.478849407783418
C_platform_aware,C16_07_tree_E1,C16_07,2024,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,16,3,48.0,False,False,0.6583196469723686,0.6037048173670974
C_platform_aware,C16_07_tree_E1,C16_07,2025,tree,HIGH,MAJOR LAND-COVER CHANGE,0.6852579209217072,0.0102120974076983,23,2,48.0,False,False,0.5639954923347539,0.31759526668961674
C_platform_aware,C16_07_grass_E1,C16_07,2017,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,16,4,45.0,True,False,0.33307001298837074,0.20219845513963156
C_platform_aware,C16_07_grass_E1,C16_07,2018,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,12,2,63.0,False,False,0.35721023478043973,0.32409787517343763
C_platform_aware,C16_07_grass_E1,C16_07,2019,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,19,5,47.0,False,False,0.3600316800649631,0.3532798569674295
C_platform_aware,C16_07_grass_E1,C16_07,2020,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,14,1,70.0,False,False,0.3268269171754386,0.3389909687674986
C_platform_aware,C16_07_grass_E1,C16_07,2021,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,17,2,44.0,False,False,0.391565671457583,0.2634502658730906
C_platform_aware,C16_07_grass_E1,C16_07,2022,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,18,2,48.0,False,False,0.4176762117618289,0.35585153871712044
C_platform_aware,C16_07_grass_E1,C16_07,2023,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,21,3,53.0,False,False,0.38463865651718554,0.2718513420509291
C_platform_aware,C16_07_grass_E1,C16_07,2024,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,16,4,55.0,False,False,0.36331492139203947,0.2691214144095113
C_platform_aware,C16_07_grass_E1,C16_07,2025,grass,HIGH,MIXED / UNRELIABLE,0.4357161560617962,0.1652264990835297,24,3,40.0,True,False,0.3902117076206545,0.36007501880698656
C_platform_aware,C17_17_tree_E1,C17_17,2017,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,20,3,35.0,True,False,0.7134932254688949,0.7282850779510023
C_platform_aware,C17_17_tree_E1,C17_17,2018,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,26,7,30.0,True,False,0.7674250446682491,0.6993260756868844
C_platform_aware,C17_17_tree_E1,C17_17,2019,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,27,6,31.0,True,False,0.7844727452291319,0.7327838713180572
C_platform_aware,C17_17_tree_E1,C17_17,2020,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,28,4,33.0,True,False,0.8786692352947963,0.8469281209539322
C_platform_aware,C17_17_tree_E1,C17_17,2021,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,28,6,40.0,True,False,0.815320131414914,0.8052887781074085
C_platform_aware,C17_17_tree_E1,C17_17,2022,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,24,3,55.0,False,False,0.8946772640749574,0.8985126859142607
C_platform_aware,C17_17_tree_E1,C17_17,2023,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,24,3,43.0,True,False,0.9103667979680424,0.8794435857805256
C_platform_aware,C17_17_tree_E1,C17_17,2024,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,31,6,36.0,True,False,0.8654117647058825,0.8211738102579915
C_platform_aware,C17_17_tree_E1,C17_17,2025,tree,MEDIUM,"PERSISTENT VEGETATION, TYPE UNCERTAIN",0.0034040324692327,0.4074365017020162,34,5,24.0,True,False,0.8713725490196078,0.8361678470941583
C_platform_aware,C17_17_grass_E1,C17_17,2017,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,21,3,35.0,True,False,0.6252523398788769,0.3560237709346299
C_platform_aware,C17_17_grass_E1,C17_17,2018,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,24,6,33.0,True,False,0.6414909472477586,0.5400532200804904
C_platform_aware,C17_17_grass_E1,C17_17,2019,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,28,6,31.0,True,False,0.7150285999671403,0.66699505341307
C_platform_aware,C17_17_grass_E1,C17_17,2020,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,28,4,33.0,True,False,0.7667492702352906,0.7596994122124104
C_platform_aware,C17_17_grass_E1,C17_17,2021,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,27,5,35.0,True,False,0.8113853904282116,0.6813690045794167
C_platform_aware,C17_17_grass_E1,C17_17,2022,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,27,4,27.0,True,False,0.7817445414043227,0.7787433092898106
C_platform_aware,C17_17_grass_E1,C17_17,2023,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,28,6,32.0,True,False,0.7983839393310855,0.7796913043467268
C_platform_aware,C17_17_grass_E1,C17_17,2024,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,31,6,35.0,True,False,0.7583982202447163,0.6846032275309609
C_platform_aware,C17_17_grass_E1,C17_17,2025,grass,HIGH,MIXED / UNRELIABLE,0.0112594920136161,0.6208431526577638,37,5,20.0,True,False,0.7629842194340176,0.650232558139535
C_platform_aware,C20_13_tree_E1,C20_13,2017,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,23,3,45.0,True,True,0.7613439345822832,0.7805967973191336
C_platform_aware,C20_13_tree_E1,C20_13,2018,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,31,7,33.0,True,True,0.7722451960795595,0.628140703517588
C_platform_aware,C20_13_tree_E1,C20_13,2019,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,27,6,33.0,True,True,0.7311344438933259,0.6259258409638244
C_platform_aware,C20_13_tree_E1,C20_13,2020,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,31,5,45.0,True,True,0.7140828012390333,0.7023474178403756
C_platform_aware,C20_13_tree_E1,C20_13,2021,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,33,5,33.0,True,True,0.7152416572971402,0.6418650793650794
C_platform_aware,C20_13_tree_E1,C20_13,2022,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,34,4,24.0,True,True,0.7373429992251614,0.6935141202422885
C_platform_aware,C20_13_tree_E1,C20_13,2023,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,37,7,20.0,True,True,0.735544025375468,0.6146066060889231
C_platform_aware,C20_13_tree_E1,C20_13,2024,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,32,7,33.0,True,True,0.7304056121916579,0.6445865692096848
C_platform_aware,C20_13_tree_E1,C20_13,2025,tree,MEDIUM,PERSISTENT TREE,0.0562435500515995,0.2905056759545923,43,7,20.0,True,True,0.7568690296143733,0.7449002465814839
C_platform_aware,C20_13_grass_E1,C20_13,2017,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,25,3,38.0,True,True,0.7586343150800674,0.7952817313316435
C_platform_aware,C20_13_grass_E1,C20_13,2018,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,27,7,32.0,True,True,0.8007764779629659,0.7911547911547913
C_platform_aware,C20_13_grass_E1,C20_13,2019,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,25,5,33.0,True,True,0.7559640971063628,0.7600566305138657
C_platform_aware,C20_13_grass_E1,C20_13,2020,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,27,3,62.0,False,False,0.7683982194176578,0.7877596855699046
C_platform_aware,C20_13_grass_E1,C20_13,2021,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,29,5,33.0,True,True,0.8333797190687018,0.839950627442913
C_platform_aware,C20_13_grass_E1,C20_13,2022,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,30,3,32.0,True,True,0.8687047882441705,0.887034925899057
C_platform_aware,C20_13_grass_E1,C20_13,2023,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,28,6,32.0,True,True,0.816384934378812,0.8193824585659548
C_platform_aware,C20_13_grass_E1,C20_13,2024,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,29,4,40.0,True,True,0.784998191681736,0.7283704890146822
C_platform_aware,C20_13_grass_E1,C20_13,2025,grass,MEDIUM,PERSISTENT GRASS,0.000515995872033,0.2683178534571723,30,6,38.0,True,True,0.26450056029081054,0.16831667383967314
C_platform_aware,C21_12_tree_E1,C21_12,2017,tree,HIGH,PERSISTENT TREE,0.0389576883384932,0.5841073271413829,24,3,40.0,True,True,0.7679447693141183,0.6156351791530944
