patch_id,block_id,date_landsat,date_sentinel2,year,vegetation_type,s2_platform,landsat_platform,sentinel2_item_id,landsat_item_id,time_difference_days,absolute_time_difference_days,s2_ndvi,landsat_ndvi,s2_valid_sample_points,landsat_valid_sample_points,atmospheric_qa_metadata
C07_13_grass_E1,C07_13,2023-06-07,2023-06-09,2023,grass,S2B,Landsat 7,S2B_MSIL2A_20230609T022539_R046_T51RUQ_20230609T082705,LE07_L2SP_118039_20230607_02_T2,2,2,0.4010013654984068,-0.2633229581648764,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-08-09,2023-08-06,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20230806T023551_R089_T51RUQ_20230806T091107,LC08_L2SP_118039_20230809_02_T1,-3,3,0.4371703381942289,0.5458783344374686,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.3646702047005308,0.4078828101395073,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.3646702047005308,0.430137738718946,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.1766184789440603,0.38357679703088,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_grass_E1,C07_13,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.1766184789440603,0.3839250554415633,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-03-10,2023-03-09,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.4015477214101462,0.3696667128923404,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-03-26,2023-03-26,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118038_20230326_02_T1,0,0,0.6350109409190373,0.3799342105263158,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-03-26,2023-03-26,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118039_20230326_02_T1,0,0,0.6350109409190373,0.3888706656649772,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-05-16,2023-05-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LE07_L2SP_118039_20230516_02_T1,-1,1,0.8099999999999998,0.428044472152951,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-06-07,2023-06-09,2023,tree,S2B,Landsat 7,S2B_MSIL2A_20230609T022539_R046_T51RUQ_20230609T082705,LE07_L2SP_118039_20230607_02_T2,2,2,0.8285159096429439,-0.3323403087592667,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118038_20230910_02_T1,0,0,0.739993234863006,0.7155446683296246,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118039_20230910_02_T1,0,0,0.739993234863006,0.7060421310580003,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.8159602901870944,0.6564414625266559,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.8159602901870944,0.6485066973303919,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.7285444234404539,0.5714076494113678,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_13_tree_E1,C07_13,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.7285444234404539,0.5587933190425151,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-03-10,2023-03-09,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.2681388012618296,0.3175036738866526,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-03-26,2023-03-26,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118038_20230326_02_T1,0,0,0.4217378141083863,0.3634359304981812,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-03-26,2023-03-26,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118039_20230326_02_T1,0,0,0.4217378141083863,0.3668069370058658,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-04-27,2023-04-30,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118038_20230427_02_T1,3,3,0.5601971368223422,0.4804209187896929,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-04-27,2023-04-30,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118039_20230427_02_T1,3,3,0.5601971368223422,0.4923935965621979,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-05-16,2023-05-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LE07_L2SP_118039_20230516_02_T1,-1,1,0.4596003475238923,0.4047580261554601,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-08-09,2023-08-06,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20230806T023551_R089_T51RUQ_20230806T091107,LC08_L2SP_118039_20230809_02_T1,-3,3,0.5236239649293716,0.6189068918302145,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.5672197764984762,0.4388324640863757,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.5672197764984762,0.4423814050473765,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.4462179042331715,0.4152405960937906,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_grass_E1,C07_16,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.4462179042331715,0.4095879139207852,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-03-10,2023-03-09,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.565548780487805,0.6435783254706589,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-03-16,2023-03-14,2023,tree,S2B,Landsat 7,S2B_MSIL2A_20230314T023529_R089_T51RUQ_20240820T154634,LE07_L2SP_118038_20230316_02_T1,-2,2,0.7214765100671141,0.3801781895937279,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-03-26,2023-03-26,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118038_20230326_02_T1,0,0,0.8185538881309687,0.6456023343059608,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-03-26,2023-03-26,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230326T022531_R046_T51RUQ_20240825T205141,LC09_L2SP_118039_20230326_02_T1,0,0,0.8185538881309687,0.6461034382646931,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-04-27,2023-04-30,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118038_20230427_02_T1,3,3,0.8461538461538463,0.7661732549505799,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-04-27,2023-04-30,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20230430T022529_R046_T51RUQ_20230430T074524,LC09_L2SP_118039_20230427_02_T1,3,3,0.8461538461538463,0.7698561856512508,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-05-16,2023-05-15,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20230515T022531_R046_T51RUQ_20230515T092903,LE07_L2SP_118039_20230516_02_T1,-1,1,0.8871130892170745,0.6197456044536838,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-10-31,2023-11-01,2023,tree,S2A,Landsat 7,S2A_MSIL2A_20231101T022831_R046_T51RUQ_20231101T063531,LE07_L2SP_117039_20231031_02_T1,1,1,0.8073394495412844,0.6451826847041423,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.7879025923016497,0.7320841951575623,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-11-21,2023-11-19,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.7879025923016497,0.7321167820143952,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.7100196463654226,0.6774328894259413,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C07_16_tree_E1,C07_16,2023-11-29,2023-11-29,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.7100196463654226,0.6797375227031145,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-03-09,2023-03-09,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC08_L2SP_119038_20230309_02_T1,0,0,0.3282359366466412,0.358990029509857,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-03-10,2023-03-09,2023,grass,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.3282359366466412,0.4323174603174607,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-03-16,2023-03-14,2023,grass,S2B,Landsat 7,S2B_MSIL2A_20230314T023529_R089_T51RUQ_20240820T154634,LE07_L2SP_118038_20230316_02_T1,-2,2,0.3382899628252788,0.3016429866105363,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-08-16,2023-08-16,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20230816T023551_R089_T51RUQ_20241019T123621,LC08_L2SP_119038_20230816_02_T1,0,0,0.4163461538461537,0.5902629966194625,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-08-22,2023-08-21,2023,grass,S2B,Landsat 7,S2B_MSIL2A_20230821T023529_R089_T51RUQ_20230821T082130,LE07_L2SP_118039_20230822_02_T1,-1,1,0.4408284023668639,0.3594014993006566,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-08-24,2023-08-21,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20230821T023529_R089_T51RUQ_20230821T082130,LC09_L2SP_119038_20230824_02_T1,-3,3,0.4408284023668639,0.5141849547384267,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-10-15,2023-10-15,2023,grass,S2A,Landsat 7,S2A_MSIL2A_20231015T023651_R089_T51RUQ_20241019T150405,LE07_L2SP_119038_20231015_02_T1,0,0,0.5033475349969567,0.4488322529737545,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-13,2023-11-14,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118038_20231113_02_T1,1,1,0.4035517452541335,0.395388267209224,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-13,2023-11-14,2023,grass,S2A,Landsat 8,S2A_MSIL2A_20231114T023941_R089_T51RUQ_20241112T140138,LC08_L2SP_118039_20231113_02_T1,1,1,0.4035517452541335,0.3587165029355342,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-20,2023-11-19,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC08_L2SP_119038_20231120_02_T1,-1,1,0.4234354194407458,0.3812498120168833,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118038_20231121_02_T1,-2,2,0.4234354194407458,0.3559370354531946,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-21,2023-11-19,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231119T024009_R089_T51RUQ_20241019T085403,LC09_L2SP_118039_20231121_02_T1,-2,2,0.4234354194407458,0.3446044541054051,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-28,2023-11-29,2023,grass,S2B,Landsat 9,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC09_L2SP_119038_20231128_02_T1,1,1,0.3266152934202725,0.3378263994250579,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118038_20231129_02_T1,0,0,0.3266152934202725,0.3631479865925896,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_grass_E1,C08_02,2023-11-29,2023-11-29,2023,grass,S2B,Landsat 8,S2B_MSIL2A_20231129T024029_R089_T51RUQ_20241017T121249,LC08_L2SP_118039_20231129_02_T1,0,0,0.3266152934202725,0.3613551968822383,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-03-09,2023-03-09,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC08_L2SP_119038_20230309_02_T1,0,0,0.5363971821536397,0.5511642960863555,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-03-10,2023-03-09,2023,tree,S2A,Landsat 9,S2A_MSIL2A_20230309T023531_R089_T51RUQ_20240824T013230,LC09_L2SP_118038_20230310_02_T1,-1,1,0.5363971821536397,0.5710624845325436,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-03-16,2023-03-14,2023,tree,S2B,Landsat 7,S2B_MSIL2A_20230314T023529_R089_T51RUQ_20240820T154634,LE07_L2SP_118038_20230316_02_T1,-2,2,0.5561533288500335,0.4691024530183993,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-08-16,2023-08-16,2023,tree,S2A,Landsat 8,S2A_MSIL2A_20230816T023551_R089_T51RUQ_20241019T123621,LC08_L2SP_119038_20230816_02_T1,0,0,0.781316348195329,0.7493557006121689,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-08-22,2023-08-21,2023,tree,S2B,Landsat 7,S2B_MSIL2A_20230821T023529_R089_T51RUQ_20230821T082130,LE07_L2SP_118039_20230822_02_T1,-1,1,0.7659856725921994,0.6079339857818155,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-08-24,2023-08-21,2023,tree,S2B,Landsat 9,S2B_MSIL2A_20230821T023529_R089_T51RUQ_20230821T082130,LC09_L2SP_119038_20230824_02_T1,-3,3,0.7659856725921994,0.7149770175367656,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118038_20230910_02_T1,0,0,0.7637626937466594,0.7813120766057149,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C08_02_tree_E1,C08_02,2023-09-10,2023-09-10,2023,tree,S2B,Landsat 8,S2B_MSIL2A_20230910T023529_R089_T51RUQ_20230910T084056,LC08_L2SP_118039_20230910_02_T1,0,0,0.7637626937466594,0.778027019491547,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
